Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
0.0,37.622765,4.452036,0.641614,1.877525,1.209072,2.411145,0.682561,1.076617,1.054176,1.31882,2.327834,1.863211,1.577618,1.469169,1.214369,1.349834,0.722259,0.502744,2.678421,1.697262,15.802682,2.509324,0.387678,1.534327,1.258107
0.0,30.142075,4.092608,0.650154,1.893028,1.251746,1.986177,0.639106,1.362344,0.971441,1.354206,2.496842,1.824426,1.437652,1.403398,1.250447,1.613487,0.740014,0.622241,2.445828,1.752166,11.780858,2.326244,0.428396,1.568941,1.374272
0.0,23.835428,3.922528,0.723344,1.822069,1.262169,1.566751,0.617102,1.608077,0.870291,1.362044,2.796483,1.972067,1.361972,1.325646,1.288632,2.047649,0.853515,0.912991,2.098097,1.771422,9.766265,2.35121,0.542308,1.511144,1.455733
0.0,18.939116,3.869811,0.856241,1.680517,1.22216,1.187686,0.625172,1.775277,0.783597,1.347185,3.238964,2.245874,1.438428,1.274682,1.307165,2.591285,1.045053,1.352323,1.735269,1.740755,9.662727,2.5456,0.708471,1.380172,1.47202
0.0,14.810822,3.756488,1.004493,1.5005,1.134444,0.90994,0.658386,1.839246,0.726051,1.315979,3.685643,2.505871,1.653075,1.2595,1.2883,3.113796,1.250044,1.829645,1.426953,1.647619,10.37091,2.75416,0.872656,1.210168,1.411339
0.0,11.106635,3.462203,1.108635,1.336764,1.020538,0.792171,0.704786,1.793067,0.705357,1.270009,4.07332,2.634934,1.905054,1.265602,1.227872,3.47403,1.403824,2.193552,1.205487,1.489579,10.914335,2.815587,0.979394,1.056601,1.28498
0.0,8.059542,2.996271,1.120757,1.253167,0.909216,0.868083,0.747117,1.646577,0.737646,1.208311,4.250755,2.580051,2.067274,1.273432,1.135117,3.535699,1.470305,2.322416,1.08427,1.282722,10.811152,2.640003,1.00219,0.986378,1.122406
0.0,6.007809,2.438041,1.026577,1.288444,0.825501,1.088647,0.762503,1.430863,0.831732,1.132737,4.195702,2.349839,2.053515,1.270679,1.028014,3.273605,1.434609,2.165303,1.065567,1.064125,10.001252,2.242495,0.945171,1.041254,0.960142
0.0,5.139158,1.932346,0.864286,1.438798,0.780102,1.360698,0.73844,1.189206,0.975478,1.051211,3.934286,2.02284,1.873982,1.259577,0.926423,2.773955,1.315096,1.772714,1.145771,0.88119,8.758103,1.743679,0.837405,1.219311,0.82872
0.0,4.838066,1.590351,0.686302,1.668394,0.763281,1.604149,0.682961,0.97765,1.142074,0.975294,3.557687,1.683239,1.602483,1.259337,0.844617,2.193737,1.156254,1.26767,1.306418,0.767555,7.334978,1.2902,0.714311,1.485563,0.740372
0.0,4.872664,1.494144,0.534519,1.926091,0.754855,1.772496,0.616991,0.840482,1.29556,0.912539,3.141835,1.405434,1.320376,1.296095,0.789266,1.658332,1.004302,0.794109,1.51096,0.726454,6.094925,1.01494,0.605786,1.786549,0.68948
0.0,5.196115,1.664555,0.428434,2.154436,0.736632,1.859641,0.551965,0.797565,1.399325,0.86304,2.799916,1.223582,1.076833,1.376261,0.761504,1.26897,0.893671,0.455335,1.7004,0.733147,5.26659,0.994314,0.518622,2.053596,0.66096
0.0,6.073473,2.047578,0.362258,2.297776,0.703522,1.868663,0.4925,0.83316,1.429236,0.822626,2.587805,1.135646,0.886435,1.469742,0.760995,1.054847,0.848819,0.29062,1.811381,0.752378,4.980591,1.211828,0.443749,2.21721,0.642708
0.0,7.222896,2.558903,0.322657,2.319838,0.669247,1.818343,0.442381,0.91021,1.378904,0.787589,2.537157,1.117676,0.749589,1.526012,0.788092,1.009647,0.877561,0.275109,1.801988,0.756352,5.041004,1.585388,0.385121,2.235586,0.634876
0.0,8.186748,3.103121,0.309795,2.21168,0.661942,1.737151,0.418962,0.982321,1.262935,0.763512,2.598982,1.154334,0.668368,1.499211,0.843504,1.050893,0.983317,0.353604,1.664019,0.744407,5.03488,2.031438,0.365741,2.109802,0.65229
0.0,8.503362,3.607374,0.32137,2.000805,0.705127,1.671225,0.456492,1.001087,1.11705,0.758215,2.705377,1.282833,0.650431,1.380831,0.920793,1.103306,1.173541,0.467415,1.432663,0.738023,4.715664,2.498144,0.3979,1.889606,0.709565
0.0,8.024872,4.03271,0.362161,1.747375,0.795184,1.701674,0.606893,0.948143,0.990662,0.771617,2.769876,1.532962,0.704722,1.206082,0.99938,1.131256,1.456753,0.592642,1.184046,0.756908,4.110567,2.96174,0.487161,1.658199,0.801276
0.0,6.804359,4.347142,0.439622,1.538673,0.903163,1.953172,0.931365,0.844096,0.928951,0.794755,2.682575,1.879284,0.825624,1.040054,1.050896,1.103331,1.821597,0.729838,1.006587,0.803696,3.237435,3.400731,0.62516,1.510769,0.901966
0.0,5.276921,4.508267,0.556796,1.450627,0.989454,2.583268,1.454664,0.725174,0.948061,0.812514,2.570539,2.239138,0.968228,0.947923,1.052962,1.048332,2.210771,0.890364,0.961952,0.862226,2.430609,3.763558,0.792712,1.509689,0.978208
0.0,3.665818,4.466825,0.692135,1.508511,1.019594,3.626217,2.117534,0.625114,1.032398,0.809594,2.295099,2.515296,1.079981,0.961222,0.997991,0.978224,2.524351,1.068208,1.054416,0.905161,1.688553,3.966457,0.955461,1.64936,1.001675
0.0,2.489415,4.188839,0.813123,1.680766,0.978543,4.91276,2.773461,0.552713,1.147526,0.776903,2.015238,2.661868,1.143269,1.066406,0.894884,0.930628,2.650826,1.225253,1.239042,0.908223,1.214763,3.918545,1.084477,1.864175,0.961027
0.0,1.83879,3.698975,0.899428,1.89577,0.877155,6.054605,3.243384,0.50449,1.252317,0.715406,1.696383,2.6721,1.17947,1.216422,0.76631,0.935562,2.541515,1.325082,1.450371,0.862977,0.934934,3.573389,1.163248,2.059598,0.866462
0.0,1.801311,3.09789,0.931821,2.077262,0.745415,6.696396,3.401177,0.466085,1.315415,0.638491,1.47019,2.56234,1.216033,1.355196,0.646851,1.07618,2.245646,1.346112,1.634153,0.785269,0.961509,2.988544,1.176685,2.158693,0.744909
0.0,2.366228,2.529852,0.906339,2.177439,0.619904,6.599678,3.25123,0.423283,1.329716,0.568094,1.399263,2.338506,1.257936,1.441334,0.571417,1.503472,1.876533,1.285703,1.761863,0.711697,1.351955,2.299794,1.124863,2.13901,0.630772
0.0,3.376185,2.140933,0.82834,2.189303,0.527377,5.807786,2.918007,0.375275,1.311534,0.518771,1.534528,2.026685,1.289609,1.460387,0.558374,2.275742,1.590589,1.159536,1.828612,0.677586,2.164896,1.703066,1.014406,2.031497,0.549055
0.0,4.661993,1.98859,0.712784,2.126668,0.48082,4.597445,2.563979,0.33072,1.28349,0.494238,1.88822,1.683325,1.276507,1.414308,0.603504,3.367312,1.49987,0.996287,1.838995,0.702392,3.320791,1.345069,0.85476,1.885678,0.511075
0.0,6.059187,2.064377,0.681303,2.02306,0.47885,3.372052,2.304519,0.321162,1.265551,0.490674,2.403266,1.35037,1.24872,1.332124,0.680434,4.582793,1.602322,0.891269,1.805841,0.778075,5.017546,1.291073,0.767353,1.75526,0.512953
0.0,8.390149,2.419122,0.873953,1.917886,0.515158,2.392351,2.161704,0.375102,1.260272,0.501313,2.966964,1.103174,1.272984,1.251176,0.752793,5.602352,1.811608,0.937263,1.744746,0.874534,7.709359,1.598315,0.908483,1.673878,0.542896
0.0,12.764853,3.104275,1.333562,1.835891,0.585638,1.842175,2.098837,0.497279,1.25712,0.523357,3.471967,1.046645,1.39084,1.200334,0.797464,6.209783,2.029114,1.152536,1.67124,0.960533,12.017869,2.256082,1.345501,1.645515,0.592997
0.0,19.421818,4.093029,1.981981,1.778298,0.68506,1.651302,2.056205,0.662445,1.240616,0.555283,3.7743,1.246411,1.609383,1.191972,0.812859,6.232968,2.189194,1.501403,1.601061,1.018482,17.753422,3.168482,2.009004,1.649448,0.660162
0.0,27.666676,5.235394,2.649328,1.729664,0.801205,1.696137,1.982074,0.827423,1.198715,0.592816,3.894817,1.687034,1.895985,1.223191,0.813761,5.805218,2.283366,1.907989,1.544989,1.04636,24.213602,4.166963,2.72247,1.660026,0.740264
0.0,35.102303,6.224198,3.138928,1.676624,0.915035,1.807134,1.866965,0.948168,1.13168,0.631101,3.834621,2.246616,2.190985,1.281934,0.820645,5.100176,2.334207,2.283695,1.509964,1.05454,29.63142,4.999827,3.275778,1.665126,0.824802
0.0,39.250443,6.696022,3.29266,1.599886,1.011043,1.877942,1.718747,1.006383,1.04787,0.669819,3.689949,2.760198,2.422436,1.34537,0.850067,4.301287,2.351721,2.546617,1.489549,1.062383,32.19706,5.395223,3.505977,1.651808,0.90619
0.0,38.296593,6.418092,3.071123,1.47721,1.082288,1.902816,1.553188,1.016102,0.954072,0.712983,3.569521,3.091513,2.541177,1.384464,0.901279,3.554614,2.330155,2.658656,1.455977,1.083254,30.863544,5.20114,3.366377,1.599068,0.976301
0.0,32.396229,5.410669,2.570468,1.307489,1.130469,1.902779,1.390895,1.008019,0.859286,0.765707,3.552846,3.178,2.544374,1.377982,0.960533,2.872066,2.258048,2.630476,1.392546,1.119871,25.992397,4.464047,2.949963,1.500635,1.028516
0.0,23.802322,4.01507,1.988575,1.123363,1.16612,1.873626,1.248596,1.016414,0.777241,0.833051,3.862613,3.057679,2.473192,1.329761,1.017203,2.29786,2.133591,2.502982,1.317396,1.166898,19.461477,3.446645,2.444002,1.379728,1.064587
0.0,15.217035,2.702812,1.498768,0.971713,1.205697,1.786273,1.140516,1.054291,0.718498,0.917138,4.324861,2.842621,2.371345,1.249189,1.070177,1.784903,1.968777,2.327073,1.261167,1.217305,13.313243,2.477,2.019027,1.269913,1.09677
0.0,9.316068,1.796315,1.192455,0.882076,1.266014,1.623955,1.08649,1.104772,0.691318,1.016544,4.991911,2.674191,2.258458,1.153057,1.127738,1.428251,1.779733,2.152065,1.234114,1.270791,9.366044,1.763444,1.760409,1.189351,1.145237
0.0,6.663714,1.360353,1.072271,0.854427,1.353008,1.411927,1.094432,1.1376,0.698562,1.122229,5.523341,2.664174,2.138287,1.058207,1.193896,1.189505,1.598731,2.018176,1.221446,1.328781,7.791764,1.346344,1.660583,1.13596,1.224496
0.0,6.45955,1.240519,1.087012,0.866962,1.450742,1.184523,1.144428,1.130485,0.732863,1.215507,5.819532,2.83054,2.022561,0.978075,1.257807,1.112588,1.45148,1.955309,1.195467,1.383827,7.891854,1.132348,1.659769,1.096758,1.325806
0.0,6.818636,1.221402,1.172344,0.888262,1.524174,0.972721,1.20875,1.075652,0.776055,1.274841,5.681025,3.092168,1.938952,0.914204,1.294743,1.112689,1.34196,1.974615,1.133062,1.415688,8.171425,1.010152,1.691966,1.054347,1.415553
0.0,6.53854,1.198461,1.30073,0.890606,1.539741,0.824772,1.25945,0.982823,0.804491,1.286425,5.141663,3.326318,1.919682,0.855898,1.283064,1.119612,1.271582,2.079552,1.02792,1.403504,7.730803,0.949325,1.74576,0.996373,1.455302
0.0,5.687295,1.209186,1.433042,0.858292,1.48347,0.783376,1.282109,0.870656,0.80153,1.250874,4.359851,3.411614,1.969297,0.805764,1.219601,1.17758,1.243443,2.243837,0.899962,1.340116,6.774209,0.991211,1.815693,0.917977,1.423003
0.0,4.470061,1.252867,1.522876,0.801791,1.366561,0.879593,1.263408,0.75489,0.76822,1.182129,3.476443,3.28524,2.080547,0.78091,1.121463,1.249664,1.248083,2.425156,0.793945,1.23696,5.604113,1.100752,1.889582,0.840261,1.322638
0.0,3.260315,1.32285,1.547751,0.751829,1.218936,1.069134,1.199443,0.660174,0.726326,1.100145,2.727345,2.981948,2.21456,0.803023,1.01477,1.310202,1.261914,2.569746,0.755742,1.11815,4.5566,1.231538,1.951758,0.803226,1.181234
0.0,2.403787,1.412143,1.496625,0.733331,1.078763,1.32478,1.086822,0.595731,0.704485,1.025358,2.273424,2.573394,2.273733,0.880717,0.925961,1.397953,1.259899,2.596153,0.796926,1.012769,3.961381,1.351307,1.958274,0.83169,1.038635
0.0,2.047572,1.550886,1.423294,0.756976,0.978395,1.543481,0.932269,0.569627,0.724075,0.969931,2.070098,2.160899,2.199062,0.998636,0.869308,1.465658,1.240394,2.471507,0.889218,0.941189,3.830829,1.491891,1.906173,0.917021,0.929612
0.0,2.301529,1.805721,1.434091,0.847207,0.930486,1.688964,0.75746,0.577156,0.79156,0.930885,1.988983,1.822833,1.962085,1.132178,0.840679,1.51768,1.221529,2.213082,0.994166,0.90361,4.144361,1.732223,1.832741,1.047714,0.867558
0.0,3.201787,2.228606,1.642032,1.022041,0.926861,1.671427,0.59754,0.608948,0.893534,0.893506,1.86837,1.634906,1.602726,1.25642,0.825244,1.520135,1.231125,1.882916,1.078265,0.883603,4.78545,2.133533,1.814513,1.20926,0.844456
0.0,4.61581,2.799132,2.0713,1.280504,0.946513,1.556509,0.493328,0.642755,0.998518,0.842024,1.67967,1.644838,1.209754,1.347265,0.808667,1.498656,1.279778,1.547125,1.122939,0.862128,5.62609,2.672759,1.904974,1.389435,0.844831
0.0,6.327361,3.416307,2.625861,1.59441,0.970604,1.389882,0.466575,0.659338,1.071371,0.77324,1.421039,1.852907,0.870863,1.387858,0.787987,1.509905,1.357471,1.266832,1.131058,0.833143,6.541044,3.251747,2.10605,1.575795,0.859684
0.0,7.865699,3.928001,3.118743,1.911682,0.99269,1.269067,0.504181,0.647173,1.088729,0.699973,1.159303,2.193174,0.642498,1.372608,0.77086,1.617901,1.425752,1.083233,1.121796,0.808099,7.374751,3.728034,2.356279,1.74938,0.891081
0.0,8.815932,4.171182,3.367903,2.164148,1.020275,1.185496,0.565848,0.608041,1.045101,0.645236,0.957526,2.554447,0.540227,1.303456,0.772808,1.876494,1.438538,1.005959,1.110337,0.809483,7.955493,3.979982,2.576601,1.880013,0.948089
0.0,8.824007,4.042027,3.294721,2.291001,1.066363,1.142081,0.612048,0.554828,0.951567,0.629735,0.885089,2.815515,0.535718,1.187058,0.811848,2.275456,1.360432,1.005755,1.103057,0.857227,8.103195,3.94774,2.6939,1.939248,1.036885
0.0,8.068062,3.596326,2.953746,2.255675,1.141977,1.088251,0.632255,0.516545,0.827684,0.664093,0.950486,2.902925,0.599419,1.031304,0.903925,2.74172,1.206444,1.042748,1.088637,0.95917,7.855074,3.720393,2.684131,1.903064,1.156559
0.0,6.797161,2.993114,2.489896,2.069169,1.254741,1.000821,0.63687,0.526838,0.700379,0.747215,1.109534,2.796367,0.716749,0.85303,1.054338,3.110331,1.023487,1.100024,1.051898,1.108899,7.315022,3.429834,2.580318,1.769445,1.303929
0.0,5.617299,2.407734,2.070437,1.794478,1.399337,0.884588,0.645731,0.617503,0.610832,0.865016,1.292457,2.526645,0.909845,0.689907,1.246602,3.26877,0.865492,1.199419,0.995702,1.285744,6.720809,3.19061,2.458535,1.574685,1.47025
0.0,4.724354,1.974931,1.818395,1.524314,1.554357,0.7681,0.676965,0.797467,0.608764,0.993907,1.452149,2.168447,1.189282,0.599385,1.444489,3.20363,0.779533,1.360825,0.949277,1.459295,6.196826,3.056681,2.392866,1.389156,1.635119
0.0,4.249642,1.715126,1.741606,1.337059,1.688259,0.675916,0.73282,1.04111,0.724495,1.10933,1.590832,1.809747,1.524747,0.617991,1.603927,2.987755,0.770966,1.560338,0.93954,1.598404,5.79625,2.980545,2.390724,1.279502,1.769115
0.0,3.930162,1.562667,1.769167,1.262941,1.768953,0.624109,0.798624,1.289098,0.941205,1.194541,1.714187,1.524809,1.853108,0.738087,1.689114,2.733395,0.805018,1.744669,0.974185,1.681018,5.415607,2.850525,2.397383,1.27367,1.843432
0.0,3.540573,1.419419,1.799179,1.288188,1.784667,0.603165,0.846802,1.467514,1.191629,1.250214,1.833231,1.356493,2.088247,0.919976,1.697598,2.48114,0.84123,1.859623,1.050712,1.708905,4.842813,2.546942,2.32275,1.356415,1.849214
0.0,3.131523,1.252571,1.779536,1.372737,1.746743,0.572093,0.856246,1.512676,1.386295,1.292774,1.915901,1.312714,2.162839,1.108501,1.660855,2.233951,0.855845,1.862936,1.160038,1.703203,4.111193,2.082133,2.125409,1.482684,1.800137
0.0,3.10747,1.11958,1.700588,1.469928,1.682193,0.533144,0.820465,1.401214,1.453681,1.343071,2.026115,1.390034,2.066463,1.254137,1.621962,2.025116,0.840386,1.742918,1.286241,1.68935,3.58623,1.580715,1.810951,1.599689,1.725125
0.0,3.734375,1.097846,1.581975,1.539168,1.616663,0.460194,0.762383,1.169423,1.374638,1.410305,2.056268,1.588713,1.836249,1.329507,1.609077,1.804609,0.813895,1.534239,1.410704,1.682713,3.426603,1.199729,1.447435,1.667874,1.652898
0.0,4.975156,1.22201,1.436874,1.555371,1.559613,0.4065,0.716567,0.903509,1.197029,1.483518,2.088217,1.888735,1.548817,1.330957,1.622243,1.6513,0.806385,1.28634,1.512244,1.682047,3.853726,1.061312,1.114815,1.672195,1.597276
0.0,6.550855,1.457078,1.283754,1.538313,1.505442,0.37474,0.715151,0.708766,1.020734,1.537885,2.069752,2.246004,1.288592,1.28806,1.639382,1.542855,0.857762,1.052821,1.586286,1.674539,4.64399,1.18743,0.882729,1.644052,1.554684
0.0,7.668824,1.728775,1.141819,1.531798,1.443524,0.414716,0.775625,0.651169,0.938244,1.54705,2.06836,2.584022,1.117097,1.238859,1.629647,1.537772,0.991824,0.859974,1.646097,1.642443,5.37404,1.503144,0.776016,1.634504,1.510277
0.0,8.158877,2.001399,1.042216,1.579668,1.370933,0.522805,0.891654,0.731916,0.985642,1.495309,2.080606,2.809137,1.045313,1.20771,1.570355,1.630348,1.229849,0.706849,1.706552,1.571607,5.722272,1.911277,0.780276,1.686978,1.451433
0.0,7.75882,2.320287,1.014521,1.691383,1.295932,0.704403,1.036161,0.885388,1.121573,1.384998,2.079364,2.837554,1.040462,1.198149,1.459109,1.782415,1.561437,0.580133,1.763513,1.459682,5.562006,2.369758,0.857412,1.80381,1.376776
0.0,6.975267,2.773667,1.097549,1.830188,1.233874,0.934604,1.171884,1.021888,1.253395,1.236705,2.082935,2.648611,1.076739,1.195825,1.311991,1.950628,1.932071,0.472792,1.791022,1.318402,5.214525,2.866846,0.983455,1.938368,1.296586
0.0,6.403834,3.399727,1.340715,1.947236,1.198209,1.148329,1.280745,1.070889,1.305048,1.08051,2.052358,2.271876,1.139099,1.191379,1.154461,2.113337,2.251585,0.408942,1.763635,1.167186,5.117761,3.378143,1.17295,2.031715,1.224187
0.0,6.615088,4.13427,1.749304,2.011182,1.194384,1.299109,1.371547,1.019176,1.256473,0.946812,2.022093,1.80885,1.223779,1.189968,1.015829,2.264521,2.41687,0.41487,1.67215,1.028755,5.549129,3.810386,1.433172,2.048099,1.171754
0.0,7.690305,4.797864,2.240293,2.007723,1.214551,1.336873,1.469843,0.894139,1.14056,0.853791,1.932042,1.391012,1.312455,1.199751,0.922612,2.33751,2.376662,0.492464,1.5248,0.923304,6.425663,4.039298,1.726193,1.979897,1.143614
0.0,9.123559,5.209659,2.670362,1.934734,1.244045,1.268695,1.602344,0.755526,1.009428,0.803967,1.81056,1.11947,1.378208,1.213674,0.892896,2.331585,2.164642,0.623996,1.338709,0.866964,7.338664,3.973919,1.974754,1.842937,1.138649
0.0,10.442571,5.208878,2.8886,1.813792,1.272344,1.146894,1.764127,0.652676,0.914189,0.792174,1.679512,1.03452,1.393908,1.220194,0.931823,2.224905,1.885175,0.780542,1.152189,0.869042,7.715717,3.588804,2.088297,1.680431,1.155622
0.0,12.645277,4.825755,2.815058,1.685093,1.301461,0.993828,1.899485,0.600203,0.881155,0.814999,1.526788,1.106213,1.355491,1.21512,1.032971,2.040231,1.658338,0.925002,1.020665,0.930855,7.759598,3.000742,2.020066,1.549049,1.19562
0.0,17.662287,4.329621,2.461557,1.577427,1.333782,0.909893,1.929436,0.587943,0.899733,0.867027,1.45652,1.239067,1.28631,1.193728,1.167638,1.811827,1.549501,1.020211,0.973171,1.035455,8.301983,2.441037,1.780973,1.482914,1.251951
0.0,26.958336,4.342548,1.985524,1.509319,1.367455,0.882405,1.803981,0.619802,0.932781,0.933079,1.353449,1.323245,1.218351,1.156525,1.288056,1.616003,1.537745,1.04706,0.998108,1.148193,10.634322,2.232423,1.460842,1.481354,1.309635
0.0,43.167992,5.14056,1.567386,1.492671,1.397966,0.974318,1.54141,0.709643,0.951549,0.993453,1.406369,1.303626,1.172834,1.120115,1.353933,1.558535,1.539575,1.007075,1.062812,1.236531,16.597475,2.426696,1.170495,1.521434,1.354184
0.0,65.506653,6.604958,1.374103,1.526808,1.414545,1.088008,1.200019,0.870249,0.945719,1.026409,1.484389,1.206879,1.165698,1.10396,1.345455,1.690773,1.481962,0.92599,1.131017,1.278181,26.753199,2.876319,1.024331,1.572912,1.372857
0.0,91.452827,8.238031,1.467528,1.603589,1.402703,1.256727,0.867853,1.087314,0.924999,1.015539,1.771654,1.080615,1.187582,1.121935,1.269089,2.069468,1.348257,0.835931,1.184828,1.265821,40.141647,3.319641,1.070728,1.62155,1.356716
0.0,114.540871,9.37741,1.776558,1.709512,1.352544,1.410599,0.612952,1.311468,0.907228,0.956363,2.053175,0.968457,1.20287,1.174453,1.150124,2.597144,1.180547,0.767169,1.227626,1.205369,53.546604,3.514245,1.27674,1.678464,1.303945
0.0,128.051544,9.498263,2.129268,1.819806,1.260308,1.587045,0.477524,1.470233,0.906187,0.854726,2.373741,0.890532,1.178602,1.235319,1.017127,3.193386,1.032487,0.726177,1.262143,1.108763,62.838371,3.321337,1.535264,1.757035,1.215654
0.0,127.651535,8.469295,2.365527,1.903553,1.132639,1.712493,0.454607,1.509617,0.923847,0.727582,2.587498,0.855651,1.105175,1.270201,0.893372,3.656718,0.942842,0.707491,1.290523,0.991695,64.999855,2.779423,1.736732,1.859327,1.097977
0.0,112.376442,6.598703,2.407553,1.931569,0.986484,1.793142,0.500895,1.425393,0.955034,0.601917,2.632016,0.86021,0.995637,1.260697,0.794011,3.834419,0.909656,0.701941,1.317561,0.872289,58.845181,2.047671,1.821653,1.966838,0.964265
0.0,86.93409,4.471562,2.265537,1.891023,0.842476,1.767,0.57145,1.273014,0.988561,0.504173,2.479626,0.879766,0.886314,1.20659,0.725047,3.626918,0.899783,0.710073,1.341633,0.766023,46.480701,1.342171,1.787881,2.041189,0.830888
0.0,57.608883,2.671173,2.046021,1.799289,0.72202,1.660231,0.637199,1.134075,1.017901,0.451853,2.176109,0.888512,0.807383,1.12449,0.690876,3.145794,0.881803,0.736469,1.361454,0.689367,31.072172,0.830938,1.694728,2.050079,0.718181
0.0,32.355797,1.558038,1.878276,1.705647,0.646224,1.489351,0.674712,1.061582,1.051802,0.452801,1.808027,0.871212,0.772179,1.054664,0.701374,2.541503,0.853495,0.775395,1.394802,0.66457,17.236216,0.613546,1.615591,1.995677,0.648367
0.0,14.504506,1.191664,1.856311,1.677133,0.630833,1.307526,0.67164,1.061364,1.099102,0.509152,1.538639,0.830569,0.777735,1.03785,0.771218,2.103383,0.845191,0.817639,1.471338,0.7134,7.415232,0.725328,1.619906,1.921531,0.638233
0.0,6.244218,1.46192,1.996192,1.76302,0.679059,1.169141,0.626935,1.10632,1.16237,0.617561,1.383564,0.782405,0.835154,1.09366,0.90577,1.916439,0.867103,0.874932,1.612741,0.84016,2.706877,1.150233,1.746871,1.887225,0.691197
0.0,5.373384,2.258388,2.245069,1.965651,0.774252,1.080291,0.552458,1.161522,1.245624,0.766765,1.342254,0.752188,0.96427,1.219645,1.087138,1.964494,0.906986,0.966492,1.81832,1.018971,1.815146,1.831947,1.994057,1.930307,0.788525
0.0,7.297575,3.337941,2.520708,2.242665,0.887208,1.05684,0.471181,1.197214,1.346804,0.937709,1.359259,0.766559,1.172195,1.393654,1.27581,2.071766,0.946235,1.112308,2.055866,1.202705,2.358683,2.630741,2.330695,2.049769,0.899128
0.0,9.51044,4.36907,2.736665,2.500638,0.982163,1.096281,0.413657,1.202965,1.446942,1.100267,1.441925,0.845333,1.44726,1.569149,1.419587,2.138102,0.9696,1.319009,2.255155,1.335591,3.095088,3.331623,2.698397,2.185283,0.987527
0.0,10.976414,5.123026,2.901526,2.636836,1.030803,1.14391,0.405134,1.184044,1.51736,1.219044,1.567149,1.007262,1.745679,1.690301,1.473791,2.116104,0.967981,1.57085,2.335723,1.375652,3.854867,3.790503,3.070441,2.252186,1.026343
0.0,11.3958,5.417577,3.032953,2.599575,1.021023,1.20843,0.459132,1.143802,1.535905,1.265602,1.733563,1.252247,1.988665,1.71949,1.418263,2.039199,0.944218,1.829605,2.257553,1.310371,4.558587,3.914371,3.400029,2.204011,1.004411
0.0,10.894225,5.20708,3.133496,2.404669,0.95834,1.232167,0.579565,1.085253,1.499853,1.22848,1.936554,1.537198,2.087016,1.654459,1.268363,1.968896,0.901381,2.032171,2.042959,1.163145,5.112247,3.719466,3.619263,2.052694,0.930516
0.0,9.534742,4.607606,3.189123,2.115594,0.861692,1.242625,0.75406,1.011505,1.418327,1.118354,2.13077,1.788533,1.99368,1.524647,1.068513,1.932216,0.841447,2.13379,1.761287,0.982334,5.368028,3.322986,3.672534,1.851343,0.828196
0.0,7.776633,3.847097,3.170561,1.818965,0.759054,1.210769,0.953007,0.93543,1.314852,0.967433,2.251535,1.931762,1.738831,1.372951,0.874582,1.929751,0.780714,2.1143,1.490653,0.822838,5.280366,2.891437,3.53436,1.660891,0.727287
0.0,5.875793,3.136487,3.096899,1.609549,0.677783,1.18852,1.139593,0.889032,1.230125,0.817663,2.232059,1.926037,1.431048,1.252157,0.732515,1.888471,0.752753,1.996154,1.30372,0.727613,4.775395,2.555369,3.259861,1.545899,0.654574
0.0,4.303746,2.569645,3.015292,1.541159,0.63952,1.143549,1.280513,0.890663,1.197201,0.707846,2.103673,1.814963,1.188198,1.196883,0.664511,1.759977,0.797712,1.816649,1.227605,0.715931,4.039312,2.339928,2.933017,1.534944,0.627713
0.0,3.253689,2.134425,2.985469,1.616752,0.652402,1.101128,1.350103,0.933644,1.225596,0.658181,1.963774,1.685301,1.092855,1.21083,0.667315,1.565646,0.936866,1.61497,1.243707,0.778877,3.212776,2.193558,2.640128,1.61825,0.651231
0.0,2.728088,1.776909,3.023834,1.785956,0.706883,1.044461,1.337125,0.987209,1.29368,0.6632,1.863779,1.605017,1.14614,1.27382,0.718347,1.310832,1.151616,1.417661,1.305977,0.884443,2.459707,2.043609,2.417708,1.750303,0.714672
0.0,2.743803,1.457829,3.061989,1.972649,0.785721,1.030883,1.264541,1.007987,1.360152,0.701611,1.862791,1.60376,1.269715,1.350105,0.793813,1.160264,1.385315,1.225623,1.369841,0.997056,1.98752,1.848254,2.235918,1.87372,0.803093
0.0,2.941953,1.183886,2.996067,2.114016,0.872241,1.029773,1.167217,0.974453,1.389878,0.75072,1.875317,1.659155,1.370931,1.407713,0.876814,1.105671,1.568808,1.047044,1.427397,1.089409,1.760092,1.609457,2.043882,1.950168,0.901661
0.0,3.115706,0.991718,2.741355,2.189978,0.955763,1.095003,1.083472,0.888233,1.382701,0.79634,1.845813,1.706749,1.390665,1.441322,0.957848,1.200094,1.657834,0.894184,1.501826,1.149336,1.649149,1.360475,1.804599,1.9728,0.996449
